_key,ts,platform,ms_played,conn_country,ip_addr,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode,,2569356727,plays
15730,2024-11-04T17:41:56Z,ios,231706,US,2600:387:f:7116::8,Clouds,,FOUR,spotify:track:6ibWCCEne6WEqDBAv7BeXv,,,,clickrow,trackdone,TRUE,FALSE,FALSE,1730741871,FALSE,,,
15731,2024-11-04T17:44:33Z,ios,156465,US,2600:387:f:7116::8,Girl Almighty,,FOUR,spotify:track:5UgsZiYk1lkEobuPHmRtWm,,,,trackdone,endplay,TRUE,TRUE,FALSE,1730742116,FALSE,,,
15732,2024-11-04T17:48:07Z,ios,214720,US,2600:387:f:7116::8,Stockholm Syndrome,,FOUR,spotify:track:6AzCBeiDuUXGXjznBufswB,,,,clickrow,trackdone,TRUE,FALSE,FALSE,1730742273,FALSE,,,
15733,2024-11-04T17:51:57Z,ios,229040,US,2600:387:f:7116::8,Where Do Broken Hearts Go,,FOUR,spotify:track:6HFywc5eQYRRYHYTatCb5Y,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1730742487,FALSE,,,
15734,2024-11-04T17:55:17Z,ios,199720,US,2600:387:f:7116::8,No Control,,FOUR,spotify:track:4JaLkM90MJutDAl5jD9BZX,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1730742717,FALSE,,,
15735,2024-11-04T17:58:39Z,ios,201853,US,2600:387:f:7116::8,Girl Almighty,,FOUR,spotify:track:5UgsZiYk1lkEobuPHmRtWm,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1730742917,FALSE,,,
15736,2024-11-04T17:59:46Z,ios,63877,US,2600:387:f:7116::8,Once in a Lifetime,,FOUR,spotify:track:1dD1aarWotVIiFo5gGdMc2,,,,trackdone,endplay,TRUE,TRUE,FALSE,1730743119,FALSE,,,
15737,2024-11-04T18:02:39Z,ios,174080,US,2600:387:f:7116::8,Fireproof,,FOUR,spotify:track:34aYkYrY3sXhEU9O4VQgtB,,,,clickrow,trackdone,TRUE,FALSE,FALSE,1730743186,FALSE,,,
15738,2024-11-04T18:06:00Z,ios,199720,US,2600:387:f:7116::8,No Control,,FOUR,spotify:track:4JaLkM90MJutDAl5jD9BZX,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1730743359,FALSE,,,
15739,2024-11-04T18:06:56Z,ios,54704,US,2600:387:f:7116::8,Stockholm Syndrome,,FOUR,spotify:track:6AzCBeiDuUXGXjznBufswB,,,,trackdone,endplay,TRUE,TRUE,FALSE,1730743560,FALSE,,,
15740,2024-11-04T18:08:06Z,ios,63253,US,2600:387:f:7116::8,Diana,,Midnight Memories (Deluxe),spotify:track:6twW4ma6w0mOeejejPK0nY,,,,clickrow,endplay,FALSE,TRUE,FALSE,1730743616,FALSE,,,
15741,2024-11-04T18:08:47Z,ios,29482,US,2600:387:f:7116::8,,,,,Do I Wanna Know - Hozier cover,Nabbed it,spotify:episode:17iNRqeWbPoOhmmYMdQY2D,clickrow,endplay,FALSE,TRUE,FALSE,1730743687,FALSE,,,
15742,2024-11-04T19:20:10Z,ios,228245,US,2600:387:f:7116::8,It's Not Living (If It's Not With You),,A Brief Inquiry Into Online Relationships,spotify:track:3TgMcrV32NUKjEG2ujn9eh,,,,clickrow,unexpected-exit-while-paused,FALSE,FALSE,FALSE,1730743728,FALSE,,,
15743,2024-11-04T19:20:15Z,ios,0,US,2600:387:f:7116::8,I might say something stupid featuring the 1975 & jon hopkins,,Brat and it’s completely different but also still brat,spotify:track:4l4OfcR9UPPT06BINAxbiA,,,,backbtn,fwdbtn,FALSE,TRUE,FALSE,1730748014,FALSE,,,
15744,2024-11-04T19:22:40Z,ios,145088,US,2600:387:f:7116::8,It's Not Living (If It's Not With You),,A Brief Inquiry Into Online Relationships,spotify:track:3TgMcrV32NUKjEG2ujn9eh,,,,fwdbtn,endplay,FALSE,TRUE,FALSE,1730748015,FALSE,,,
15745,2024-11-04T19:29:42Z,ios,423194,US,2600:387:f:7116::8,Girls,,The 1975,spotify:track:2zyz614fJRrqQXW1q0sY1c,,,,clickrow,trackdone,FALSE,FALSE,FALSE,1730748160,FALSE,,,
15746,2024-11-04T19:32:06Z,ios,142601,US,2600:387:f:7116::8,Girls,,The 1975,spotify:track:2zyz614fJRrqQXW1q0sY1c,,,,trackdone,endplay,FALSE,TRUE,FALSE,1730748582,FALSE,,,
15747,2024-11-04T20:40:14Z,ios,129685,US,157.201.98.1,Walking in the Wind,,Made In The A.M.,spotify:track:1ZycJRpLOazlLcoFGxGROO,,,,clickrow,unexpected-exit-while-paused,TRUE,FALSE,FALSE,1730748726,FALSE,,,
15748,2024-11-04T20:44:31Z,ios,235080,US,157.201.98.1,Last Christmas - Single Version,,Last Christmas,spotify:track:2xaIDPWSc9IofcokGi85TP,,,,clickrow,trackdone,FALSE,FALSE,FALSE,1730752837,FALSE,,,
15749,2024-11-04T20:48:27Z,ios,235080,US,2600:387:f:7116::8,Last Christmas - Single Version,,Last Christmas,spotify:track:2xaIDPWSc9IofcokGi85TP,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1730753071,FALSE,,,
15750,2024-11-04T20:52:23Z,ios,235080,US,2600:387:f:7116::8,Last Christmas - Single Version,,Last Christmas,spotify:track:2xaIDPWSc9IofcokGi85TP,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1730753307,FALSE,,,
15751,2024-11-04T21:01:21Z,ios,422206,US,157.201.98.1,Last Christmas - Single Version,,Last Christmas,spotify:track:2xaIDPWSc9IofcokGi85TP,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1730753543,FALSE,,,
15752,2024-11-04T21:05:37Z,ios,235080,US,157.201.98.1,Last Christmas - Single Version,,Last Christmas,spotify:track:2xaIDPWSc9IofcokGi85TP,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1730754081,FALSE,,,
15753,2024-11-04T21:09:33Z,ios,235080,US,157.201.98.1,Last Christmas - Single Version,,Last Christmas,spotify:track:2xaIDPWSc9IofcokGi85TP,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1730754337,FALSE,,,
15754,2024-11-04T21:14:03Z,ios,235080,US,157.201.98.1,Last Christmas - Single Version,,Last Christmas,spotify:track:2xaIDPWSc9IofcokGi85TP,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1730754573,FALSE,,,
15755,2024-11-04T21:17:59Z,ios,235080,US,157.201.98.1,Last Christmas - Single Version,,Last Christmas,spotify:track:2xaIDPWSc9IofcokGi85TP,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1730754843,FALSE,,,
15756,2024-11-04T21:45:40Z,ios,124713,US,2600:387:f:7116::8,Last Christmas - Single Version,,Last Christmas,spotify:track:2xaIDPWSc9IofcokGi85TP,,,,trackdone,unexpected-exit-while-paused,FALSE,FALSE,FALSE,1730755079,FALSE,,,
15757,2024-11-04T21:49:24Z,ios,202640,US,2600:387:f:7116::8,Walking in the Wind,,Made In The A.M.,spotify:track:1ZycJRpLOazlLcoFGxGROO,,,,clickrow,trackdone,FALSE,FALSE,FALSE,1730756745,FALSE,,,
15758,2024-11-04T21:56:13Z,ios,409034,US,2600:387:f:7116::8,Walking in the Wind,,Made In The A.M.,spotify:track:1ZycJRpLOazlLcoFGxGROO,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1730756964,FALSE,,,
15759,2024-11-04T22:04:31Z,ios,497931,US,2600:387:f:7116::8,Walking in the Wind,,Made In The A.M.,spotify:track:1ZycJRpLOazlLcoFGxGROO,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1730757373,FALSE,,,
15760,2024-11-04T22:07:55Z,ios,202640,US,2600:387:f:7116::8,Walking in the Wind,,Made In The A.M.,spotify:track:1ZycJRpLOazlLcoFGxGROO,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1730757872,FALSE,,,
15761,2024-11-04T22:24:04Z,ios,882,US,157.201.96.100,Last Christmas - Single Version,,Last Christmas,spotify:track:2xaIDPWSc9IofcokGi85TP,,,,fwdbtn,endplay,FALSE,TRUE,FALSE,1730759038,FALSE,,,
15762,2024-11-04T22:26:31Z,ios,144985,US,12.74.217.49,The Color Violet,,Alone At Prom,spotify:track:3azJifCSqg9fRij2yKIbWz,,,,playbtn,fwdbtn,TRUE,TRUE,FALSE,1730759045,FALSE,,,
15763,2024-11-04T22:26:33Z,ios,1904,US,12.74.217.49,Heartbreak Anniversary,,TAKE TIME,spotify:track:3FAJ6O0NOHQV8Mc5Ri6ENp,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1730759192,FALSE,,,
15764,2024-11-04T22:26:36Z,ios,1068,US,12.74.217.49,Dancing On My Own,,Only Human,spotify:track:2BOqDYLOJBiMOXShCV1neZ,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1730759194,FALSE,,,
15765,2024-11-04T22:26:37Z,ios,1253,US,12.74.217.49,1-800-273-8255,,Everybody,spotify:track:5tz69p7tJuGPeMGwNTxYuV,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1730759196,FALSE,,,
15766,2024-11-04T22:26:38Z,ios,301,US,12.74.217.49,Texas Sun,,Texas Sun,spotify:track:24ntSW3QVJzR79lHAAOTaY,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1730759198,FALSE,,,
15767,2024-11-04T22:26:39Z,ios,0,US,12.74.217.49,THE SHADE,,WHO CARES?,spotify:track:1gH1h30wkQdd9zhY3j7a8T,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1730759199,FALSE,,,
15768,2024-11-04T22:26:41Z,ios,603,US,12.74.217.49,Thank You,,No Angel,spotify:track:3yUcJwYu7fXAfqMj9krY6l,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1730759200,FALSE,,,
15769,2024-11-04T22:26:42Z,ios,580,US,157.201.96.100,Clocks,,A Rush of Blood to the Head,spotify:track:0BCPKOYdS2jbQ8iyB56Zns,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1730759202,FALSE,,,
15770,2024-11-04T22:26:44Z,ios,1021,US,157.201.96.100,YKWIM?,,Bipolar,spotify:track:2vWBUC9djv6BtiGlmKiQaH,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1730759203,FALSE,,,
15771,2024-11-04T22:26:46Z,ios,952,US,157.201.96.100,Catch & Release - Deepend Remix,,When The Lights Go Down,spotify:track:11BAVEGi1ivJ6JWLqKUNrZ,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1730759205,FALSE,,,
15772,2024-11-04T22:26:47Z,ios,0,US,157.201.96.100,Trust,,Lost,spotify:track:0oufSLnKQDoBFX5mgkDCgR,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1730759207,FALSE,,,
15773,2024-11-04T22:26:52Z,ios,4574,US,157.201.96.100,Falling,,Fine Line,spotify:track:1ZMiCix7XSAbfAJlEZWMCp,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1730759208,FALSE,,,
15774,2024-11-04T22:26:53Z,ios,348,US,157.201.96.100,Magic,,Ghost Stories,spotify:track:23khhseCLQqVMCIT1WMAns,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1730759213,FALSE,,,
15775,2024-11-04T22:31:38Z,ios,284065,US,66.219.222.22,Messy,,This Wasn't Meant For You Anyway,spotify:track:35ISBknsCeZQtq66xABI9g,,,,fwdbtn,trackdone,TRUE,FALSE,FALSE,1730759214,FALSE,,,
15776,2024-11-04T23:22:12Z,not_applicable,323210,US,66.219.222.22,Coffee (F***ing) (feat. Wale),,Coffee (F***ing) (feat. Wale),spotify:track:5OFKWrKbS8iTIGxgjyHDzW,,,,remote,trackdone,FALSE,FALSE,FALSE,1730762221,FALSE,,,
15777,2024-11-04T23:24:04Z,not_applicable,112549,US,66.219.222.22,Come Back to Earth,,Swimming,spotify:track:01z2fBGB8Hl3Jd3zXe4IXR,,,,trackdone,fwdbtn,FALSE,TRUE,FALSE,1730762532,FALSE,,,
15778,2024-11-04T23:24:07Z,not_applicable,13741,US,66.219.222.22,Saturn,,Saturn,spotify:track:1bjeWoagtHmUKputLVyDxQ,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1730762644,FALSE,,,
15779,2024-11-04T23:24:08Z,not_applicable,12408,US,66.219.222.22,Amsterdam,,The Weatherman,spotify:track:7iQmjnDXYngWGsbjVnDc1U,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1730762647,FALSE,,,
15780,2024-11-04T23:24:15Z,not_applicable,16830,US,66.219.222.22,Meet Me At Our Spot,,THE ANXIETY,spotify:track:07MDkzWARZaLEdKxo6yArG,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1730762648,FALSE,,,
15781,2024-11-04T23:24:19Z,not_applicable,14306,US,66.219.222.22,Coastline,,Wanderlust,spotify:track:4sDbdBjuYQVdNNB4PiHUPo,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1730762655,FALSE,,,
15782,2024-11-04T23:24:21Z,not_applicable,12720,US,66.219.222.22,When We Were Young,,25,spotify:track:7GgWAITsYJaRM3r50rfh5w,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1730762659,FALSE,,,
15783,2024-11-04T23:24:22Z,not_applicable,14444,US,66.219.222.22,From The Start,,Bewitched,spotify:track:43iIQbw5hx986dUEZbr3eN,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1730762661,FALSE,,,
15784,2024-11-04T23:24:24Z,not_applicable,11958,US,66.219.222.22,"Rocket Man (I Think It's Going To Be A Long, Long Time)",,Honky Chateau,spotify:track:3gdewACMIVMEWVbyb8O9sY,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1730762662,FALSE,,,
15785,2024-11-04T23:24:27Z,not_applicable,11284,US,66.219.222.22,Corduroy Dreams,,Bcos U Will Never B Free,spotify:track:2ravLKGYnJWa7szKSBRTRJ,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1730762664,FALSE,,,
15786,2024-11-04T23:24:28Z,not_applicable,12996,US,66.219.222.22,CYANIDE,,CASE STUDY 01,spotify:track:3uouaAVXpQR3X8RYkJyitQ,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1730762667,FALSE,,,
15787,2024-11-04T23:26:47Z,not_applicable,151139,US,66.219.222.22,Star Shopping,,Star Shopping,spotify:track:1WbhIxkn5ECsOwUm795iX1,,,,fwdbtn,trackdone,TRUE,FALSE,FALSE,1730762668,FALSE,,,
15788,2024-11-04T23:32:28Z,not_applicable,346085,US,66.219.222.22,Good News,,Circles,spotify:track:1DWZUa5Mzf2BwzpHtgbHPY,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1730762807,FALSE,,,
15789,2024-11-04T23:33:58Z,not_applicable,101015,US,66.219.222.22,Lost Boy,,Safe Haven,spotify:track:0zMzyHAeMvwq5CRstru1Fp,,,,trackdone,fwdbtn,TRUE,TRUE,FALSE,1730763148,FALSE,,,
15790,2024-11-04T23:34:00Z,not_applicable,11994,US,66.219.222.22,Bed Peace,,Sail Out,spotify:track:5Ck3e6z1bcSCes5gdo0Ddt,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1730763238,FALSE,,,
15791,2024-11-04T23:34:02Z,not_applicable,13031,US,66.219.222.22,coffee,,Wildheart,spotify:track:28wmzW39UTv4iYCKKkhIQP,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1730763240,FALSE,,,
15792,2024-11-04T23:34:03Z,not_applicable,9218,US,66.219.222.22,Glory Box,,Dummy,spotify:track:3Ty7OTBNSigGEpeW2PqcsC,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1730763242,FALSE,,,
15793,2024-11-04T23:34:05Z,not_applicable,9728,US,66.219.222.22,Amsterdam,,The Weatherman,spotify:track:7iQmjnDXYngWGsbjVnDc1U,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1730763243,FALSE,,,
15794,2024-11-04T23:34:08Z,not_applicable,14049,US,66.219.222.22,Skinny Love,,Birdy,spotify:track:4RL77hMWUq35NYnPLXBpih,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1730763245,FALSE,,,
15795,2024-11-04T23:34:10Z,not_applicable,14933,US,66.219.222.22,Wicked Game,,Heart Shaped World,spotify:track:7w5AOd6HrDIHewHfpABEss,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1730763248,FALSE,,,
15796,2024-11-04T23:34:11Z,not_applicable,13168,US,66.219.222.22,Come Back to Earth,,Swimming,spotify:track:01z2fBGB8Hl3Jd3zXe4IXR,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1730763250,FALSE,,,
15797,2024-11-04T23:34:13Z,not_applicable,10117,US,66.219.222.22,How to Save a Life,,How To Save A Life,spotify:track:5fVZC9GiM4e8vu99W0Xf6J,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1730763251,FALSE,,,
15798,2024-11-04T23:34:16Z,not_applicable,12140,US,66.219.222.22,Over My Head (Cable Car),,How To Save A Life,spotify:track:1N62wozuHCvczCkY4QidpP,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1730763253,FALSE,,,
15799,2024-11-04T23:34:19Z,not_applicable,15815,US,66.219.222.22,One Love / People Get Ready,,Exodus,spotify:track:7oNgPClUYdscWWHa5PF1gT,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1730763256,FALSE,,,
15800,2024-11-04T23:34:20Z,not_applicable,12691,US,66.219.222.22,Why'd You Only Call Me When You're High?,,AM,spotify:track:086myS9r57YsLbJpU0TgK9,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1730763259,FALSE,,,
15801,2024-11-04T23:34:22Z,not_applicable,13946,US,66.219.222.22,Bruises,,Divinely Uninspired To A Hellish Extent,spotify:track:4Of7rzpRpV1mWRbhp5rAqG,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1730763260,FALSE,,,
15802,2024-11-04T23:34:24Z,not_applicable,10465,US,66.219.222.22,Fade Into You,,So Tonight That I Might See,spotify:track:1LzNfuep1bnAUR9skqdHCK,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1730763262,FALSE,,,
15803,2024-11-04T23:34:26Z,not_applicable,13188,US,66.219.222.22,For Emma,,"For Emma, Forever Ago",spotify:track:2nilAlGEZmwyaLTMMyDdLo,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1730763264,FALSE,,,
15804,2024-11-04T23:34:30Z,not_applicable,13137,US,66.219.222.22,Babylon,,White Ladder,spotify:track:0hltBiPrw06vWjtadBn6oe,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1730763266,FALSE,,,
15805,2024-11-04T23:34:34Z,not_applicable,17349,US,66.219.222.22,Saturn,,Saturn,spotify:track:1bjeWoagtHmUKputLVyDxQ,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1730763270,FALSE,,,
15806,2024-11-04T23:34:51Z,not_applicable,25927,US,66.219.222.22,Coffee (F***ing) (feat. Wale),,Coffee (F***ing) (feat. Wale),spotify:track:5OFKWrKbS8iTIGxgjyHDzW,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1730763274,FALSE,,,
15807,2024-11-04T23:35:08Z,not_applicable,25699,US,66.219.222.22,Mystery of Love (From the Original Motion Picture “Call Me by Your Name”),,Mystery of Love (From the Original Motion Picture “Call Me by Your Name”),spotify:track:0oTtnnedK0C4unALxVTPhz,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1730763291,FALSE,,,
15808,2024-11-04T23:35:11Z,not_applicable,11783,US,66.219.222.22,Renegades,,VHS,spotify:track:0fYVliAYKHuPmECRs1pbRf,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1730763308,FALSE,,,
15809,2024-11-04T23:35:17Z,not_applicable,12450,US,66.219.222.22,Fix You,,X&Y,spotify:track:7LVHVU3tWfcxj5aiPFEW4Q,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1730763311,FALSE,,,
15810,2024-11-04T23:35:24Z,not_applicable,15121,US,66.219.222.22,River,,Coming Home,spotify:track:3hhbDnFUb2bicI2df6VurK,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1730763317,FALSE,,,
15811,2024-11-04T23:35:26Z,not_applicable,11442,US,66.219.222.22,Ain't No Sunshine,,Just As I Am,spotify:track:1k1Bqnv2R0uJXQN4u6LKYt,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1730763324,FALSE,,,
15812,2024-11-04T23:35:28Z,not_applicable,11195,US,66.219.222.22,You're Somebody Else,,"Baby, It's Okay",spotify:track:6iWEhoALoBFnQMNVhYY0Sc,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1730763326,FALSE,,,
15813,2024-11-04T23:35:30Z,not_applicable,14806,US,66.219.222.22,You Found Me,,The Fray,spotify:track:4IoYz8XqqdowINzfRrFnhi,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1730763328,FALSE,,,
15814,2024-11-04T23:41:03Z,not_applicable,352480,US,66.219.222.22,Instant Crush (feat. Julian Casablancas),,Random Access Memories,spotify:track:2cGxRwrMyEAp8dEbuZaVv6,,,,fwdbtn,trackdone,TRUE,FALSE,FALSE,1730763330,FALSE,,,
15815,2024-11-04T23:45:48Z,not_applicable,288246,US,66.219.222.22,Messy,,This Wasn't Meant For You Anyway,spotify:track:35ISBknsCeZQtq66xABI9g,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1730763663,FALSE,,,
15816,2024-11-04T23:45:53Z,not_applicable,14304,US,66.219.222.22,Make You Feel My Love,,19,spotify:track:5FgPwJ7Nh2FVmIXviKl2VF,,,,trackdone,fwdbtn,TRUE,TRUE,FALSE,1730763948,FALSE,,,
15817,2024-11-04T23:45:56Z,not_applicable,14859,US,66.219.222.22,Remind Me to Forget,,Kids in Love,spotify:track:6xTU6B6nFwKKTSZ9ySXS80,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1730763953,FALSE,,,
15818,2024-11-04T23:49:50Z,not_applicable,246097,US,66.219.222.22,Sedona,,Little Neon Limelight,spotify:track:2MQhTbX792AT6YyzwLz9dt,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1730763956,FALSE,,,
15819,2024-11-04T23:49:55Z,not_applicable,13343,US,66.219.222.22,Nevermind,,Nevermind,spotify:track:63SevszngYpZOwf63o61K4,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1730764190,FALSE,,,
15820,2024-11-04T23:49:57Z,not_applicable,12413,US,66.219.222.22,i am not who i was,,"Ever-Shifting, Continual Blossoming",spotify:track:70eyG7pqKozUvKPKXLXmpI,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1730764195,FALSE,,,
15821,2024-11-04T23:50:00Z,not_applicable,13544,US,66.219.222.22,Stay With Me,,In The Lonely Hour,spotify:track:5Nm9ERjJZ5oyfXZTECKmRt,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1730764197,FALSE,,,
15822,2024-11-04T23:50:01Z,not_applicable,10189,US,66.219.222.22,Sanctuary,,Nectar,spotify:track:4VQH4VluDUOsOuDxccTeyN,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1730764200,FALSE,,,
15823,2024-11-04T23:50:03Z,not_applicable,9420,US,66.219.222.22,Losin Control,,There's Really A Wolf,spotify:track:4cxMGhkinTocPSVVKWIw0d,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1730764201,FALSE,,,
15824,2024-11-04T23:50:05Z,not_applicable,9133,US,66.219.222.22,White Flag,,Life For Rent,spotify:track:3adnLFXKO5rC1lhUNSeg3N,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1730764203,FALSE,,,
15825,2024-11-04T23:54:45Z,not_applicable,290363,US,66.219.222.22,A Change Of Heart,,"I like it when you sleep, for you are so beautiful yet so unaware of it",spotify:track:035QPHPAcqApSGMMcogT45,,,,fwdbtn,trackdone,TRUE,FALSE,FALSE,1730764205,FALSE,,,
15826,2024-11-04T23:55:00Z,ios,56269,US,2600:387:f:7116::8,Walking in the Wind,,Made In The A.M.,spotify:track:1ZycJRpLOazlLcoFGxGROO,,,,trackdone,unexpected-exit-while-paused,FALSE,FALSE,FALSE,1730758075,FALSE,,,
15827,2024-11-04T23:55:08Z,ios,9575,US,66.219.222.22,Saturn,,Saturn,spotify:track:1bjeWoagtHmUKputLVyDxQ,,,,trackdone,remote,TRUE,FALSE,FALSE,1730759493,FALSE,,,
15828,2024-11-04T23:55:12Z,not_applicable,41053,US,66.219.222.22,Good Looking,,Good Looking,spotify:track:0j3mqDTK4Z6lvrLzFCUUz6,,,,trackdone,logout,TRUE,FALSE,FALSE,1730764485,FALSE,,,
15829,2024-11-05T02:50:15Z,ios,162240,US,2600:387:f:7116::8,Clouds,,FOUR,spotify:track:6ibWCCEne6WEqDBAv7BeXv,,,,clickrow,endplay,TRUE,TRUE,FALSE,1730774853,FALSE,,,
15830,2024-11-05T02:50:47Z,ios,31722,US,2600:387:f:7116::8,Spaces,,FOUR,spotify:track:4lrC9aBnzlG9U5DDoHMnyt,,,,clickrow,endplay,TRUE,TRUE,FALSE,1730775015,FALSE,,,
15831,2024-11-05T02:54:06Z,ios,199720,US,2600:387:f:7116::8,No Control,,FOUR,spotify:track:4JaLkM90MJutDAl5jD9BZX,,,,clickrow,trackdone,TRUE,FALSE,FALSE,1730775047,FALSE,,,
15832,2024-11-05T02:57:20Z,ios,194200,US,2600:387:f:7116::8,Illusion,,FOUR,spotify:track:23xx852ectQgmp1G78zSpd,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1730775246,FALSE,,,
15833,2024-11-05T02:57:28Z,ios,6688,US,2600:387:f:7116::8,Once in a Lifetime,,FOUR,spotify:track:1dD1aarWotVIiFo5gGdMc2,,,,trackdone,backbtn,TRUE,TRUE,FALSE,1730775440,FALSE,,,
15834,2024-11-05T02:57:30Z,ios,1855,US,2600:387:f:7116::8,Illusion,,FOUR,spotify:track:23xx852ectQgmp1G78zSpd,,,,backbtn,backbtn,TRUE,TRUE,FALSE,1730775448,FALSE,,,
15835,2024-11-05T02:57:31Z,ios,789,US,2600:387:f:7116::8,No Control,,FOUR,spotify:track:4JaLkM90MJutDAl5jD9BZX,,,,backbtn,fwdbtn,TRUE,TRUE,FALSE,1730775450,FALSE,,,
15836,2024-11-05T03:01:59Z,ios,73471,US,2600:387:f:7116::8,Illusion,,FOUR,spotify:track:23xx852ectQgmp1G78zSpd,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1730775451,FALSE,,,
15837,2024-11-05T03:02:00Z,ios,85,US,2600:387:f:7116::8,Once in a Lifetime,,FOUR,spotify:track:1dD1aarWotVIiFo5gGdMc2,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1730775719,FALSE,,,
15838,2024-11-05T03:03:18Z,ios,2666,US,2600:387:f:7116::8,Girl Almighty,,FOUR,spotify:track:5UgsZiYk1lkEobuPHmRtWm,,,,fwdbtn,endplay,TRUE,TRUE,FALSE,1730775720,FALSE,,,
15839,2024-11-05T03:06:32Z,ios,194200,US,2600:387:f:7116::8,Illusion,,FOUR,spotify:track:23xx852ectQgmp1G78zSpd,,,,clickrow,trackdone,TRUE,FALSE,FALSE,1730775798,FALSE,,,
15840,2024-11-05T03:09:52Z,ios,199720,US,2600:387:f:7116::8,No Control,,FOUR,spotify:track:4JaLkM90MJutDAl5jD9BZX,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1730775992,FALSE,,,
